Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2018,BMW,BMX,BMW,230i xDrive Convertible,V646702,4,2.000,HBMXV02.0B4X,Car,248,4,2.0-B46-F23X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,25.2,1,Not eqipped,HBMX10043748,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0059100,0.5383000,301.3100000,0.0094000,,0.0029600,0.0014000,29.6,MPG,27.7000000,29.8000000,30.7000000,,0.8560000,0.3940000,-0.4790000,64.400,-0.56000,0.026330,32.200,-0.13800,0.020920,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,230i xDrive Convertible,V646702,4,2.000,HBMXV02.0B4X,Car,248,4,2.0-B46-F23X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,25.2,1,Not eqipped,HBMX10043749,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0018400,0.0284000,197.4100000,0.0031000,,0.0010500,,45.3,MPG,,,,,1.5240000,0.8130000,0.0750000,64.400,-0.56000,0.026330,32.200,-0.13800,0.020920,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,230i xDrive Convertible,V646702,5,2.000,HBMXV02.0B4X,Car,248,4,2.0-B46-F23X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,25.2,1,Not eqipped,HBMX10043750,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0055400,0.5415000,314.7700000,0.0088000,,0.0024800,0.0014000,28.3,MPG,27.5000000,27.8000000,29.8000000,,2.3860000,1.1400000,-0.4870000,64.400,-0.56000,0.026330,32.200,-0.13800,0.020920,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,230i xDrive Convertible,V646702,6,2.000,HBMXV02.0B4X,Car,248,4,2.0-B46-F23X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,24.8,1,Not eqipped,HBMX10043751,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0058000,0.3847000,289.6400000,0.0079000,,0.0024900,0.0013000,30.7,MPG,29.4000000,30.8000000,31.7000000,,2.4970000,1.2780000,-0.9800000,60.400,-0.57200,0.026340,26.700,-0.04900,0.019280,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,230i xDrive Convertible,V646702,6,2.000,HBMXV02.0B4X,Car,248,4,2.0-B46-F23X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,24.8,1,Not eqipped,HBMX10043752,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0009300,0.0358000,190.1900000,0.0023000,,0.0006700,,47.0,MPG,,,,,8.8030000,5.9980000,-0.2470000,60.400,-0.57200,0.026340,26.700,-0.04900,0.019280,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,230i xDrive Convertible,V646702,7,2.000,HBMXV02.0B4X,Car,248,4,2.0-B46-F23X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,24.8,1,Not eqipped,HBMX10043754,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0071600,0.3660000,308.3800000,0.0088000,,0.0031100,0.0013000,28.9,MPG,28.0000000,28.5000000,30.4000000,,1.6420000,0.8660000,-0.7930000,60.400,-0.57200,0.026340,26.700,-0.04900,0.019280,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,230i xDrive Coupe,V664102,4,2.000,HBMXV02.0B4X,Car,248,4,2.0-B46-F22X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,HBMX91003243,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0053340,0.4650539,292.7719933,0.0071330,,0.0021454,,30.3,MPG,28.3986763,30.6746949,31.3034230,,2.8307410,1.8692480,2.5801080,63.300,-0.56300,0.024670,29.900,-0.00700,0.017520,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,230i xDrive Coupe,V664102,4,2.000,HBMXV02.0B4X,Car,248,4,2.0-B46-F22X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,HBMX91003246,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0010036,0.0465198,188.7722599,0.0027351,,0.0009825,,47.1,MPG,,,,,4.9057040,4.1118880,1.8875620,63.300,-0.56300,0.024670,29.900,-0.00700,0.017520,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,230i xDrive Coupe,V664102,5,2.000,HBMXV02.0B4X,Car,248,4,2.0-B46-F22X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,HBMX10043783,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0057300,0.4497000,301.5300000,0.0067000,,0.0020700,0.0013900,29.2,MPG,27.5000000,29.2000000,31.0000000,,-0.5620000,-0.4590000,-1.3660000,63.300,-0.56300,0.024670,29.900,-0.00700,0.017520,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,230i xDrive Coupe,V664102,6,2.000,HBMXV02.0B4X,Car,248,4,2.0-B46-F22X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,24.8,1,Not eqipped,HBMX10043784,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0081800,0.5151000,279.0400000,0.0075000,,0.0031500,0.0008700,31.6,MPG,29.7000000,32.1000000,32.3000000,,-0.8020000,-0.4540000,-1.5940000,59.500,-0.57400,0.024680,28.500,-0.13700,0.018980,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,230i xDrive Coupe,V664102,6,2.000,HBMXV02.0B4X,Car,248,4,2.0-B46-F22X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,24.8,1,Not eqipped,HBMX10043785,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0024300,0.0609000,184.4200000,0.0028000,,0.0005600,,48.1,MPG,,,,,0.2990000,0.0060000,-0.1690000,59.500,-0.57400,0.024680,28.500,-0.13700,0.018980,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,230i xDrive Coupe,V664102,7,2.000,HBMXV02.0B4X,Car,248,4,2.0-B46-F22X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,24.8,1,Not eqipped,HBMX10043786,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0032400,0.3772000,299.1800000,0.0072000,,0.0008400,0.0010000,29.8,MPG,28.9000000,29.4000000,31.2000000,,0.8910000,0.5860000,-0.4290000,59.500,-0.57400,0.024680,28.500,-0.13700,0.018980,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,FX99511,0,2.000,DBMXJ02.0N20,Both,181,4,2.0-A-N20-F30,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.20,28.0,1,Not eqipped,DBMX10022472,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0097400,0.2867000,291.8700000,0.0109000,,0.0032300,0.0100000,30.4,MPG,28.4000000,29.5100000,34.2800000,,,,,46.200,-0.33400,0.020270,21.000,-0.26800,0.019040,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,FX99511,0,2.000,DBMXJ02.0N20,Both,181,4,2.0-A-N20-F30,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.20,28.0,1,Not eqipped,DBMX10022473,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0143800,0.1670000,173.8300000,0.0020000,,0.0034500,0.0100000,51.0,MPG,,,,,,,,46.200,-0.33400,0.020270,21.000,-0.26800,0.019040,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,FX99511,1,2.000,DBMXJ02.0N20,Both,181,4,2.0-A-N20-F30,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.20,28.0,1,Not eqipped,DBMX91001503,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0087205,0.5906882,289.9649530,0.0126854,,0.0025418,0.0100000,30.7,MPG,30.3109216,29.2325958,34.2276625,,,,,42.100,-0.34700,0.020840,15.000,-0.23300,0.019030,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,FX99511,1,2.000,DBMXJ02.0N20,Both,181,4,2.0-A-N20-F30,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.20,28.0,1,Not eqipped,DBMX91001541,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002384,0.3273016,169.3208660,0.0014396,,0.0001323,0.0100000,52.7,MPG,,,,,,,,42.100,-0.34700,0.020840,15.000,-0.23300,0.019030,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,FX99511,2,2.000,DBMXV02.0N20,Car,181,,2.0-A-N20-F30,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.20,28.0,1,Not eqipped,DBMX10021970,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0083000,0.3013000,298.3700000,0.0116000,,0.0023200,0.0100000,29.9,MPG,28.9800000,28.6500000,33.3700000,,,,,42.100,-0.34700,0.020840,15.000,-0.23300,0.019030,,,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,FX99511,2,2.000,DBMXV02.0N20,Car,181,,2.0-A-N20-F30,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.20,28.0,1,Not eqipped,DBMX10021971,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0229000,0.1520000,179.2800000,0.0011000,,0.0040100,0.0100000,49.8,MPG,,,,,,,,42.100,-0.34700,0.020840,15.000,-0.23300,0.019030,,,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,FX99511,3,2.000,DBMXJ02.0N20,Both,181,4,2.0-A-N20-F30,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.20,28.0,1,Not eqipped,DBMX10022518,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0173200,0.3219000,315.5700000,0.0112000,,0.0038400,0.0100000,28.2,MPG,27.8000000,26.8400000,31.6700000,,,,,46.200,-0.33400,0.020270,21.000,-0.26800,0.019040,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,FX99511,3,2.000,DBMXJ02.0N20,Both,181,4,2.0-A-N20-F30,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.20,28.0,1,Not eqipped,DBMX10022519,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0191300,0.2664000,180.3500000,0.0016000,,0.0040100,0.0100000,49.4,MPG,,,,,,,,46.200,-0.33400,0.020270,21.000,-0.26800,0.019040,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,PV69704,0,2.000,FBMXJ02.0N20,Both,180,4,2.0-N20-320,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.08,34.1,1,Not eqipped,FBMX10033592,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0095300,0.3500000,300.9900000,0.0313000,,0.0029100,,29.5,MPG,29.7900000,27.6200000,33.3500000,,99.9900000,99.9900000,99.9900000,28.900,0.11400,0.016280,16.400,-0.09400,0.015080,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,PV69704,0,2.000,FBMXJ02.0N20,Both,180,4,2.0-N20-320,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.08,34.1,1,Not eqipped,FBMX10033593,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0157000,0.3064000,173.7600000,0.0042000,,,,50.9,MPG,,,,,99.9900000,99.9900000,99.9900000,28.900,0.11400,0.016280,16.400,-0.09400,0.015080,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,PV69704,1,2.000,FBMXJ02.0N20,Both,180,4,2.0-N20-320,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.08,34.0,1,Not eqipped,FBMX10033594,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0123600,0.4745000,297.8000000,0.0155000,,0.0039300,,29.7,MPG,30.0200000,27.9500000,33.6000000,,99.9900000,99.9900000,99.9900000,33.500,0.11000,0.015890,21.100,0.03000,0.015640,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,PV69704,1,2.000,FBMXJ02.0N20,Both,180,4,2.0-N20-320,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.08,34.0,1,Not eqipped,FBMX10033595,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0550600,0.5467000,172.3700000,0.0034000,,0.0081300,,51.3,MPG,,,,,99.9900000,99.9900000,99.9900000,33.500,0.11000,0.015890,21.100,0.03000,0.015640,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i xDrive,FX99510,0,2.000,DBMXJ02.0N20,Both,181,4,2.0-N20-F30X,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.15,28.0,1,Not eqipped,DBMX10024019,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0178000,0.4665000,299.0400000,0.0185000,,0.0028400,0.0100000,29.9,MPG,29.1800000,28.4700000,33.4500000,,,,,46.500,-0.34500,0.021880,18.600,0.13800,0.021880,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i xDrive,FX99510,0,2.000,DBMXJ02.0N20,Both,181,4,2.0-N20-F30X,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.15,28.0,1,Not eqipped,DBMX10024020,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0139000,0.2484000,180.3200000,0.0073000,,0.0026300,0.0100000,49.6,MPG,,,,,,,,46.500,-0.34500,0.021880,18.600,0.13800,0.021880,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i xDrive,FX99510,1,2.000,DBMXJ02.0N20,Both,181,4,2.0-N20-F30X,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.15,28.0,1,Not eqipped,DBMX10024021,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0153300,0.3514000,311.5800000,0.0151000,,0.0016000,0.0100000,28.6,MPG,28.3900000,27.1800000,32.1300000,,,,,46.500,-0.34500,0.021880,18.600,0.13800,0.021880,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i xDrive,FX99510,1,2.000,DBMXJ02.0N20,Both,181,4,2.0-N20-F30X,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.15,28.0,1,Not eqipped,DBMX10024022,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0122200,0.2612000,178.9600000,0.0029000,,0.0035100,0.0100000,49.9,MPG,,,,,,,,46.500,-0.34500,0.021880,18.600,0.13800,0.021880,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i xDrive,FX99510,2,2.000,DBMXJ02.0N20,Both,181,4,2.0-N20-F30X,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.15,28.0,1,Not eqipped,DBMX10024076,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0212900,0.6426000,298.2100000,0.0131000,,0.0041600,0.0100000,29.9,MPG,29.1900000,28.6400000,33.4300000,,,,,50.700,-0.33100,0.021270,25.700,-0.31300,0.020390,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i xDrive,FX99510,2,2.000,DBMXJ02.0N20,Both,181,4,2.0-N20-F30X,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.15,28.0,1,Not eqipped,DBMX10024077,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0123600,0.2636000,181.3500000,0.0053000,,0.0025800,0.0100000,49.3,MPG,,,,,,,,50.700,-0.33100,0.021270,25.700,-0.31300,0.020390,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i xDrive,FX99510,3,2.000,DBMXJ02.0N20,Both,181,4,2.0-N20-F30X,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.15,28.0,1,Not eqipped,DBMX91001741,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0078550,0.3988890,184.3283971,0.0032971,,0.0027809,0.0100000,48.3,MPG,,,,,,,,50.700,-0.33100,0.021270,25.700,-0.31300,0.020390,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i xDrive,FX99510,3,2.000,DBMXJ02.0N20,Both,181,4,2.0-N20-F30X,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.15,28.0,1,Not eqipped,DBMX91001742,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0085332,0.5821470,309.8485824,0.0117315,,0.0029321,0.0100000,28.7,MPG,28.1467415,27.3658874,32.2391853,,,,,50.700,-0.33100,0.021270,25.700,-0.31300,0.020390,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,1,2.000,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024681,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0299500,0.0350000,241.1100000,0.0087000,0.0006100,0.0255300,0.0100000,42.2,MPG,42.9200000,39.8700000,46.8900000,,,,,42.900,-0.36400,0.021380,15.200,-0.13800,0.018130,OC,Oxidation catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,1,2.000,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024681,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0299500,0.0350000,241.1100000,0.0087000,0.0006100,0.0255300,0.0100000,42.2,MPG,42.9200000,39.8700000,46.8900000,,,,,42.900,-0.36400,0.021380,15.200,-0.13800,0.018130,DPF,Diesel Particulate Filter,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,1,2.000,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024681,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0299500,0.0350000,241.1100000,0.0087000,0.0006100,0.0255300,0.0100000,42.2,MPG,42.9200000,39.8700000,46.8900000,,,,,42.900,-0.36400,0.021380,15.200,-0.13800,0.018130,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,1,2.000,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024681,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0299500,0.0350000,241.1100000,0.0087000,0.0006100,0.0255300,0.0100000,42.2,MPG,42.9200000,39.8700000,46.8900000,,,,,42.900,-0.36400,0.021380,15.200,-0.13800,0.018130,NOXAD,NOx Adsorber,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,1,2.000,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024683,MFR,No,,,,,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.0103500,0.0254000,159.2100000,0.0006000,,0.0088400,0.0100000,64.0,MPG,,,,,,,,42.900,-0.36400,0.021380,15.200,-0.13800,0.018130,OC,Oxidation catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,1,2.000,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024683,MFR,No,,,,,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.0103500,0.0254000,159.2100000,0.0006000,,0.0088400,0.0100000,64.0,MPG,,,,,,,,42.900,-0.36400,0.021380,15.200,-0.13800,0.018130,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,1,2.000,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024683,MFR,No,,,,,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.0103500,0.0254000,159.2100000,0.0006000,,0.0088400,0.0100000,64.0,MPG,,,,,,,,42.900,-0.36400,0.021380,15.200,-0.13800,0.018130,DPF,Diesel Particulate Filter,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,1,2.000,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024683,MFR,No,,,,,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.0103500,0.0254000,159.2100000,0.0006000,,0.0088400,0.0100000,64.0,MPG,,,,,,,,42.900,-0.36400,0.021380,15.200,-0.13800,0.018130,NOXAD,NOx Adsorber,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,2,2.000,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024685,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0366400,0.0848000,247.9700000,0.0093000,0.0002200,0.0286000,0.0100000,41.0,MPG,42.0300000,38.0500000,46.8900000,,,,,42.900,-0.36400,0.021380,15.200,-0.13800,0.018130,NOXAD,NOx Adsorber,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,2,2.000,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024685,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0366400,0.0848000,247.9700000,0.0093000,0.0002200,0.0286000,0.0100000,41.0,MPG,42.0300000,38.0500000,46.8900000,,,,,42.900,-0.36400,0.021380,15.200,-0.13800,0.018130,DPF,Diesel Particulate Filter,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,2,2.000,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024685,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0366400,0.0848000,247.9700000,0.0093000,0.0002200,0.0286000,0.0100000,41.0,MPG,42.0300000,38.0500000,46.8900000,,,,,42.900,-0.36400,0.021380,15.200,-0.13800,0.018130,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,2,2.000,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024685,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0366400,0.0848000,247.9700000,0.0093000,0.0002200,0.0286000,0.0100000,41.0,MPG,42.0300000,38.0500000,46.8900000,,,,,42.900,-0.36400,0.021380,15.200,-0.13800,0.018130,OC,Oxidation catalyst,N,,,N,No averaging
